delivery_id,order_id,delivery_partner_id,pickup_time,delivery_time,estimated_minutes,actual_minutes,delivery_status,distance_km
DEL028462,ORD028882,RIDER0116,2025-12-04 03:19:00,2025-12-04 04:10:00,46,51,Late,4.32
DEL028463,ORD028883,RIDER0300,2025-03-11 13:48:00,2025-03-11 14:35:00,46,47,Late,6.75
DEL028464,ORD028884,RIDER0207,2025-04-08 18:25:00,2025-04-08 19:16:00,50,51,Late,11.98
DEL028465,ORD028885,RIDER0184,2025-01-05 04:10:00,2025-01-05 04:29:00,31,19,On Time,12.16
DEL028466,ORD028886,RIDER0201,2025-07-04 14:07:00,2025-07-04 15:13:00,52,66,Late,1.68
DEL028467,ORD028887,RIDER0165,2025-07-23 23:39:00,2025-07-24 00:31:00,51,52,Late,2.94
DEL028468,ORD028888,RIDER0271,2025-01-12 07:34:00,2025-01-12 07:48:00,30,14,On Time,11.34
DEL028469,ORD028889,RIDER0195,2025-08-27 04:07:00,2025-08-27 04:27:00,38,20,On Time,2.14
DEL028470,ORD028890,RIDER0250,2025-11-27 21:02:00,2025-11-27 21:26:00,28,24,On Time,10.83
DEL028471,ORD028891,RIDER0206,2025-10-07 20:03:00,2025-10-07 20:37:00,31,34,Late,1.16
DEL028472,ORD028892,RIDER0247,2025-04-25 05:48:00,2025-04-25 06:46:00,58,58,On Time,8.01
DEL028473,ORD028893,RIDER0224,2025-07-29 22:33:00,2025-07-29 23:04:00,26,31,Late,2.07
DEL028474,ORD028894,RIDER0199,2025-11-15 17:29:00,2025-11-15 18:00:00,42,31,On Time,7.97
DEL028475,ORD028895,RIDER0111,2025-05-13 00:31:00,2025-05-13 01:32:00,55,61,Late,6.24
DEL028476,ORD028896,RIDER0129,2025-08-11 01:11:00,2025-08-11 02:23:00,58,72,Late,12.09
DEL028477,ORD028897,RIDER0139,2025-12-11 03:03:00,2025-12-11 03:40:00,40,37,On Time,9.87
DEL028478,ORD028898,RIDER0110,2025-06-30 05:41:00,2025-06-30 06:43:00,50,62,Late,1.66
DEL028479,ORD028899,RIDER0210,2025-01-28 22:19:00,2025-01-28 22:58:00,36,39,Late,14.8
DEL028480,ORD028900,RIDER0229,2025-07-12 09:57:00,2025-07-12 10:21:00,29,24,On Time,4.35
DEL028481,ORD028901,RIDER0234,2025-10-28 12:32:00,2025-10-28 13:25:00,35,53,Late,13.54
DEL028482,ORD028902,RIDER0263,2025-09-13 03:09:00,2025-09-13 04:07:00,40,58,Late,12.48
DEL028483,ORD028903,RIDER0234,2025-04-21 23:51:00,2025-04-22 00:41:00,47,50,Late,10.2
DEL028484,ORD028904,RIDER0004,2025-07-13 12:06:00,2025-07-13 13:06:00,45,60,Late,11.57
DEL028485,ORD028905,RIDER0157,2025-05-04 16:41:00,2025-05-04 17:38:00,45,57,Late,8.8
DEL028486,ORD028906,RIDER0294,2025-04-01 18:54:00,2025-04-01 19:25:00,30,31,Late,8.93
DEL028487,ORD028907,RIDER0197,2025-05-16 19:17:00,2025-05-16 20:14:00,60,57,On Time,1.0
DEL028488,ORD028908,RIDER0025,2025-10-10 07:14:00,2025-10-10 07:54:00,54,40,On Time,13.76
DEL028489,ORD028909,RIDER0112,2025-08-17 12:27:00,2025-08-17 13:34:00,49,67,Late,12.53
DEL028490,ORD028910,RIDER0191,2025-05-25 12:44:00,2025-05-25 13:30:00,42,46,Late,14.85
DEL028491,ORD028911,RIDER0158,2025-08-30 12:43:00,2025-08-30 13:48:00,41,65,Late,8.81
DEL028492,ORD028912,RIDER0248,2025-01-31 01:42:00,2025-01-31 02:03:00,45,21,On Time,4.35
DEL028493,ORD028913,RIDER0083,2025-09-18 22:40:00,2025-09-18 23:09:00,29,29,On Time,3.28
DEL028494,ORD028914,RIDER0184,2025-03-01 00:20:00,2025-03-01 00:58:00,52,38,On Time,7.67
DEL028495,ORD028915,RIDER0066,2025-03-30 03:39:00,2025-03-30 04:03:00,32,24,On Time,0.94
DEL028496,ORD028916,RIDER0008,2025-04-11 02:09:00,2025-04-11 03:15:00,55,66,Late,14.44
DEL028497,ORD028917,RIDER0136,2025-10-25 17:51:00,2025-10-25 18:29:00,29,38,Late,7.55
DEL028498,ORD028918,RIDER0125,2025-10-06 08:41:00,2025-10-06 09:23:00,48,42,On Time,10.92
DEL028499,ORD028919,RIDER0132,2025-05-01 00:54:00,2025-05-01 01:50:00,51,56,Late,13.44
DEL028500,ORD028920,RIDER0008,2025-08-31 19:37:00,2025-08-31 20:38:00,54,61,Late,11.04
DEL028501,ORD028921,RIDER0125,2025-12-31 13:34:00,2025-12-31 14:25:00,43,51,Late,12.14
DEL028502,ORD028922,RIDER0253,2025-03-18 15:35:00,2025-03-18 16:04:00,33,29,On Time,11.38
DEL028503,ORD028923,RIDER0198,2025-09-30 05:39:00,2025-09-30 06:27:00,46,48,Late,9.88
DEL028504,ORD028924,RIDER0181,2025-02-27 02:53:00,2025-02-27 03:38:00,58,45,On Time,7.62
DEL028505,ORD028925,RIDER0225,2025-09-04 13:35:00,2025-09-04 14:32:00,54,57,Late,1.48
DEL028506,ORD028926,RIDER0108,2025-04-06 03:46:00,2025-04-06 04:54:00,57,68,Late,14.32
DEL028507,ORD028927,RIDER0111,2025-02-14 11:07:00,2025-02-14 11:36:00,35,29,On Time,11.71
DEL028508,ORD028928,RIDER0141,2025-10-18 18:53:00,2025-10-18 19:33:00,49,40,On Time,8.94
DEL028509,ORD028929,RIDER0239,2025-09-15 14:28:00,2025-09-15 15:29:00,44,61,Late,7.62
DEL028510,ORD028930,RIDER0010,2025-10-30 22:01:00,2025-10-30 22:29:00,36,28,On Time,4.41
DEL028511,ORD028931,RIDER0275,2025-09-16 11:44:00,2025-09-16 12:18:00,36,34,On Time,11.01
DEL028512,ORD028932,RIDER0055,2025-09-03 11:46:00,2025-09-03 12:06:00,36,20,On Time,4.22
DEL028513,ORD028933,RIDER0029,2025-08-28 23:04:00,2025-08-28 23:36:00,48,32,On Time,11.0
DEL028514,ORD028934,RIDER0094,2025-05-08 02:03:00,2025-05-08 03:11:00,58,68,Late,14.67
DEL028515,ORD028935,RIDER0218,2025-07-21 05:13:00,2025-07-21 05:53:00,29,40,Late,7.64
DEL028516,ORD028936,RIDER0198,2025-10-03 13:17:00,2025-10-03 14:38:00,57,81,Late,2.49
DEL028517,ORD028937,RIDER0289,2025-07-26 14:36:00,2025-07-26 15:03:00,30,27,On Time,3.32
DEL028518,ORD028938,RIDER0151,2025-02-09 19:28:00,2025-02-09 19:55:00,42,27,On Time,7.95
DEL028519,ORD028939,RIDER0001,2025-12-31 22:11:00,2025-12-31 23:13:00,58,62,Late,7.3
DEL028520,ORD028940,RIDER0061,2025-11-17 12:09:00,2025-11-17 12:40:00,42,31,On Time,8.77
DEL028521,ORD028941,RIDER0006,2025-12-12 07:23:00,2025-12-12 07:52:00,39,29,On Time,10.44
DEL028522,ORD028942,RIDER0212,2025-11-15 10:52:00,2025-11-15 11:24:00,57,32,On Time,2.05
DEL028523,ORD028943,RIDER0022,2025-02-25 16:23:00,2025-02-25 16:40:00,29,17,On Time,9.38
DEL028524,ORD028944,RIDER0209,2025-06-09 00:44:00,2025-06-09 01:45:00,44,61,Late,10.66
DEL028525,ORD028945,RIDER0152,2025-11-18 19:18:00,2025-11-18 19:50:00,34,32,On Time,9.57
DEL028526,ORD028946,RIDER0184,2025-04-06 14:27:00,2025-04-06 15:03:00,26,36,Late,11.43
DEL028527,ORD028947,RIDER0164,2025-04-26 04:15:00,2025-04-26 04:47:00,29,32,Late,12.51
DEL028528,ORD028948,RIDER0291,2025-07-31 21:59:00,2025-07-31 22:35:00,39,36,On Time,5.59
DEL028529,ORD028949,RIDER0014,2025-03-28 11:27:00,2025-03-28 11:52:00,47,25,On Time,1.23
DEL028530,ORD028950,RIDER0233,2025-11-03 14:24:00,2025-11-03 14:53:00,25,29,Late,9.52
DEL028531,ORD028951,RIDER0012,2025-09-25 14:03:00,2025-09-25 14:50:00,43,47,Late,4.21
DEL028532,ORD028952,RIDER0291,2025-02-13 11:28:00,2025-02-13 12:02:00,26,34,Late,10.65
DEL028533,ORD028953,RIDER0041,2025-03-24 16:54:00,2025-03-24 17:39:00,39,45,Late,4.78
DEL028534,ORD028954,RIDER0006,2025-07-30 07:47:00,2025-07-30 08:42:00,53,55,Late,14.89
DEL028535,ORD028955,RIDER0081,2025-12-12 05:26:00,2025-12-12 06:20:00,54,54,On Time,3.49
DEL028536,ORD028956,RIDER0113,2025-01-09 06:00:00,2025-01-09 06:49:00,44,49,Late,2.52
DEL028537,ORD028957,RIDER0242,2025-06-06 18:23:00,2025-06-06 18:55:00,31,32,Late,1.58
DEL028538,ORD028958,RIDER0236,2025-12-14 01:07:00,2025-12-14 01:56:00,57,49,On Time,6.87
DEL028539,ORD028959,RIDER0208,2025-07-08 09:14:00,2025-07-08 09:46:00,31,32,Late,7.07
DEL028540,ORD028960,RIDER0056,2025-11-16 20:53:00,2025-11-16 21:14:00,27,21,On Time,3.52
DEL028541,ORD028961,RIDER0263,2025-05-11 16:20:00,2025-05-11 17:13:00,52,53,Late,3.92
DEL028542,ORD028962,RIDER0191,2025-08-03 13:59:00,2025-08-03 14:48:00,34,49,Late,5.96
DEL028543,ORD028963,RIDER0239,2025-04-25 16:13:00,2025-04-25 16:40:00,32,27,On Time,12.51
DEL028544,ORD028964,RIDER0070,2025-05-03 06:36:00,2025-05-03 07:17:00,49,41,On Time,2.5
DEL028545,ORD028965,RIDER0128,2025-12-24 14:29:00,2025-12-24 15:32:00,58,63,Late,14.55
DEL028546,ORD028966,RIDER0054,2025-11-29 10:16:00,2025-11-29 11:09:00,35,53,Late,8.9
DEL028547,ORD028967,RIDER0176,2025-11-15 08:56:00,2025-11-15 09:21:00,41,25,On Time,4.88
DEL028548,ORD028968,RIDER0049,2025-12-30 15:50:00,2025-12-30 16:48:00,52,58,Late,6.83
DEL028549,ORD028969,RIDER0251,2025-07-11 02:01:00,2025-07-11 02:52:00,39,51,Late,4.0
DEL028550,ORD028970,RIDER0139,2025-05-28 05:52:00,2025-05-28 06:39:00,52,47,On Time,11.07
DEL028551,ORD028971,RIDER0246,2025-01-28 11:11:00,2025-01-28 11:28:00,37,17,On Time,3.28
DEL028552,ORD028972,RIDER0024,2025-05-04 19:03:00,2025-05-04 19:44:00,34,41,Late,1.38
DEL028553,ORD028973,RIDER0210,2025-03-18 16:18:00,2025-03-18 17:23:00,56,65,Late,11.96
DEL028554,ORD028974,RIDER0133,2025-03-16 12:44:00,2025-03-16 13:22:00,37,38,Late,10.52
DEL028555,ORD028975,RIDER0272,2025-12-24 19:56:00,2025-12-24 20:14:00,29,18,On Time,4.79
DEL028556,ORD028976,RIDER0049,2025-07-05 08:47:00,2025-07-05 08:59:00,27,12,On Time,6.4
DEL028557,ORD028977,RIDER0131,2025-02-08 02:22:00,2025-02-08 03:27:00,51,65,Late,7.12
DEL028558,ORD028978,RIDER0018,2025-08-22 05:11:00,2025-08-22 06:25:00,50,74,Late,2.01
DEL028559,ORD028979,RIDER0241,2025-09-05 06:06:00,2025-09-05 07:09:00,28,63,Late,11.31
DEL028560,ORD028980,RIDER0010,2025-11-25 14:19:00,2025-11-25 14:35:00,30,16,On Time,11.95
DEL028561,ORD028981,RIDER0185,2025-05-11 18:20:00,2025-05-11 19:14:00,58,54,On Time,0.84
DEL028562,ORD028982,RIDER0115,2025-01-05 02:38:00,2025-01-05 02:51:00,38,13,On Time,2.64
DEL028563,ORD028983,RIDER0079,2025-12-14 09:16:00,2025-12-14 10:16:00,58,60,Late,13.38
DEL028564,ORD028984,RIDER0235,2025-09-16 08:06:00,2025-09-16 08:41:00,30,35,Late,12.75
DEL028565,ORD028985,RIDER0139,2025-09-02 15:58:00,2025-09-02 16:31:00,31,33,Late,14.71
DEL028566,ORD028986,RIDER0238,2025-12-16 05:19:00,2025-12-16 06:01:00,36,42,Late,8.52
DEL028567,ORD028987,RIDER0224,2025-03-19 12:16:00,2025-03-19 13:07:00,58,51,On Time,2.03
DEL028568,ORD028988,RIDER0134,2025-12-02 16:17:00,2025-12-02 16:43:00,31,26,On Time,7.1
DEL028569,ORD028989,RIDER0060,2025-04-25 15:40:00,2025-04-25 16:38:00,58,58,On Time,5.24
DEL028570,ORD028990,RIDER0065,2025-01-04 03:56:00,2025-01-04 04:08:00,30,12,On Time,3.22
DEL028571,ORD028991,RIDER0089,2025-05-11 01:26:00,2025-05-11 01:57:00,32,31,On Time,1.72
DEL028572,ORD028992,RIDER0270,2025-08-15 23:48:00,2025-08-16 00:08:00,41,20,On Time,12.93
DEL028573,ORD028993,RIDER0226,2025-05-08 01:41:00,2025-05-08 02:29:00,50,48,On Time,10.6
DEL028574,ORD028994,RIDER0146,2025-01-09 16:55:00,2025-01-09 17:41:00,39,46,Late,6.73
DEL028575,ORD028995,RIDER0240,2025-11-20 12:34:00,2025-11-20 13:00:00,25,26,Late,9.74
DEL028576,ORD028996,RIDER0220,2025-04-28 23:01:00,2025-04-28 23:50:00,52,49,On Time,9.72
DEL028577,ORD028997,RIDER0291,2025-12-10 08:14:00,2025-12-10 08:50:00,27,36,Late,9.29
DEL028578,ORD028998,RIDER0283,2025-07-07 06:17:00,2025-07-07 06:56:00,48,39,On Time,6.51
DEL028579,ORD028999,RIDER0021,2025-05-19 23:45:00,2025-05-20 00:45:00,56,60,Late,13.32
DEL028580,ORD029000,RIDER0154,2025-05-05 19:19:00,2025-05-05 20:12:00,48,53,Late,2.32
DEL028581,ORD029001,RIDER0160,2025-08-11 19:30:00,2025-08-11 19:57:00,34,27,On Time,14.65
DEL028582,ORD029002,RIDER0280,2025-11-24 19:38:00,2025-11-24 20:08:00,26,30,Late,13.87
DEL028583,ORD029003,RIDER0233,2025-11-02 09:58:00,2025-11-02 10:49:00,47,51,Late,2.19
DEL028584,ORD029004,RIDER0223,2025-09-16 08:21:00,2025-09-16 08:52:00,44,31,On Time,8.87
DEL028585,ORD029005,RIDER0025,2025-03-08 07:27:00,2025-03-08 07:47:00,35,20,On Time,8.57
DEL028586,ORD029006,RIDER0127,2025-03-26 01:06:00,2025-03-26 02:26:00,60,80,Late,5.37
DEL028587,ORD029007,RIDER0082,2025-03-03 09:00:00,2025-03-03 09:44:00,37,44,Late,13.87
DEL028588,ORD029008,RIDER0058,2025-01-14 00:22:00,2025-01-14 01:03:00,31,41,Late,6.0
DEL028589,ORD029009,RIDER0260,2025-05-02 03:53:00,2025-05-02 04:33:00,32,40,Late,2.6
DEL028590,ORD029010,RIDER0057,2025-10-06 01:05:00,2025-10-06 01:50:00,33,45,Late,1.94
DEL028591,ORD029011,RIDER0210,2025-05-03 17:01:00,2025-05-03 17:59:00,48,58,Late,7.57
DEL028592,ORD029012,RIDER0092,2025-03-18 23:00:00,2025-03-18 23:44:00,47,44,On Time,3.82
DEL028593,ORD029013,RIDER0187,2025-09-29 00:08:00,2025-09-29 00:42:00,46,34,On Time,1.81
DEL028594,ORD029014,RIDER0142,2025-05-26 04:13:00,2025-05-26 04:51:00,58,38,On Time,1.15
DEL028595,ORD029015,RIDER0182,2025-09-26 12:31:00,2025-09-26 13:22:00,53,51,On Time,2.56
DEL028596,ORD029016,RIDER0198,2025-02-25 13:05:00,2025-02-25 13:29:00,33,24,On Time,3.42
DEL028597,ORD029017,RIDER0245,2025-08-06 12:16:00,2025-08-06 13:02:00,50,46,On Time,8.73
DEL028598,ORD029018,RIDER0231,2025-06-22 12:11:00,2025-06-22 12:26:00,28,15,On Time,14.35
DEL028599,ORD029019,RIDER0219,2025-02-09 17:05:00,2025-02-09 17:42:00,38,37,On Time,9.57
DEL028600,ORD029020,RIDER0116,2025-12-25 10:24:00,2025-12-25 10:56:00,29,32,Late,1.18
DEL028601,ORD029021,RIDER0099,2025-06-08 10:09:00,2025-06-08 10:21:00,27,12,On Time,11.41
DEL028602,ORD029022,RIDER0015,2025-12-26 02:44:00,2025-12-26 03:00:00,27,16,On Time,2.32
DEL028603,ORD029023,RIDER0050,2025-02-01 00:57:00,2025-02-01 02:08:00,55,71,Late,10.93
DEL028604,ORD029024,RIDER0179,2025-09-05 17:56:00,2025-09-05 18:49:00,47,53,Late,12.71
DEL028605,ORD029025,RIDER0160,2025-05-09 11:24:00,2025-05-09 12:24:00,46,60,Late,1.4
DEL028606,ORD029026,RIDER0042,2025-10-18 21:38:00,2025-10-18 22:23:00,51,45,On Time,12.15
DEL028607,ORD029027,RIDER0167,2025-02-05 21:48:00,2025-02-05 22:39:00,53,51,On Time,11.9
DEL028608,ORD029028,RIDER0285,2025-12-14 06:02:00,2025-12-14 06:43:00,53,41,On Time,3.36
DEL028609,ORD029029,RIDER0160,2025-03-07 12:27:00,2025-03-07 12:48:00,29,21,On Time,9.12
DEL028610,ORD029030,RIDER0043,2025-10-12 03:35:00,2025-10-12 04:05:00,35,30,On Time,10.67
DEL028611,ORD029031,RIDER0274,2025-06-06 16:04:00,2025-06-06 16:31:00,39,27,On Time,1.22
DEL028612,ORD029032,RIDER0271,2025-02-12 18:17:00,2025-02-12 18:50:00,36,33,On Time,7.72
DEL028613,ORD029033,RIDER0155,2025-10-02 06:06:00,2025-10-02 06:41:00,44,35,On Time,3.08
DEL028614,ORD029034,RIDER0292,2025-05-01 07:38:00,2025-05-01 08:43:00,52,65,Late,12.96
DEL028615,ORD029035,RIDER0089,2025-07-11 18:30:00,2025-07-11 19:26:00,54,56,Late,7.4
DEL028616,ORD029036,RIDER0047,2025-12-20 20:47:00,2025-12-20 21:19:00,39,32,On Time,12.37
DEL028617,ORD029037,RIDER0022,2025-01-31 03:29:00,2025-01-31 04:20:00,39,51,Late,9.71
DEL028618,ORD029038,RIDER0189,2025-12-23 16:40:00,2025-12-23 17:59:00,60,79,Late,4.6
DEL028619,ORD029039,RIDER0091,2025-01-19 16:57:00,2025-01-19 17:21:00,28,24,On Time,9.69
DEL028620,ORD029040,RIDER0083,2025-10-12 02:16:00,2025-10-12 03:24:00,53,68,Late,0.97
DEL028621,ORD029041,RIDER0072,2025-03-14 13:29:00,2025-03-14 14:37:00,51,68,Late,6.02
DEL028622,ORD029042,RIDER0071,2025-03-17 02:09:00,2025-03-17 02:49:00,28,40,Late,3.68
DEL028623,ORD029043,RIDER0098,2025-07-07 16:33:00,2025-07-07 17:34:00,56,61,Late,8.09
DEL028624,ORD029044,RIDER0262,2025-06-28 20:51:00,2025-06-28 21:44:00,36,53,Late,4.52
DEL028625,ORD029045,RIDER0264,2025-12-04 22:10:00,2025-12-04 23:09:00,53,59,Late,0.81
DEL028626,ORD029046,RIDER0260,2025-11-02 07:07:00,2025-11-02 07:45:00,29,38,Late,5.3
DEL028627,ORD029047,RIDER0055,2025-05-17 11:19:00,2025-05-17 11:58:00,28,39,Late,12.55
DEL028628,ORD029048,RIDER0063,2025-06-11 14:25:00,2025-06-11 15:04:00,33,39,Late,2.6
DEL028629,ORD029049,RIDER0165,2025-10-17 17:26:00,2025-10-17 18:02:00,36,36,On Time,1.36
DEL028630,ORD029050,RIDER0068,2025-02-16 12:58:00,2025-02-16 13:31:00,37,33,On Time,6.9
DEL028631,ORD029051,RIDER0099,2025-01-24 03:27:00,2025-01-24 04:33:00,56,66,Late,1.11
DEL028632,ORD029052,RIDER0156,2025-12-02 21:32:00,2025-12-02 22:08:00,45,36,On Time,5.31
DEL028633,ORD029053,RIDER0039,2025-10-11 18:22:00,2025-10-11 19:10:00,43,48,Late,1.93
DEL028634,ORD029054,RIDER0120,2025-06-23 07:22:00,2025-06-23 07:43:00,30,21,On Time,8.74
DEL028635,ORD029055,RIDER0217,2025-11-03 12:03:00,2025-11-03 12:39:00,60,36,On Time,10.57
DEL028636,ORD029056,RIDER0104,2025-09-19 13:04:00,2025-09-19 13:16:00,42,12,On Time,5.9
DEL028637,ORD029057,RIDER0159,2025-08-18 10:08:00,2025-08-18 10:39:00,40,31,On Time,4.33
DEL028638,ORD029058,RIDER0294,2025-07-10 20:04:00,2025-07-10 20:36:00,29,32,Late,13.44
DEL028639,ORD029059,RIDER0065,2025-04-28 20:32:00,2025-04-28 21:02:00,30,30,On Time,6.0
DEL028640,ORD029060,RIDER0211,2025-02-22 01:35:00,2025-02-22 02:20:00,52,45,On Time,3.72
DEL028641,ORD029061,RIDER0240,2025-07-11 12:52:00,2025-07-11 13:20:00,47,28,On Time,13.39
DEL028642,ORD029062,RIDER0085,2025-03-01 05:23:00,2025-03-01 06:30:00,58,67,Late,3.78
DEL028643,ORD029063,RIDER0036,2025-01-11 11:41:00,2025-01-11 12:15:00,25,34,Late,5.48
DEL028644,ORD029064,RIDER0092,2025-09-17 04:28:00,2025-09-17 05:19:00,46,51,Late,14.1
DEL028645,ORD029065,RIDER0054,2025-09-27 07:35:00,2025-09-27 08:38:00,49,63,Late,13.11
DEL028646,ORD029066,RIDER0038,2025-05-21 04:38:00,2025-05-21 05:11:00,42,33,On Time,13.38
DEL028647,ORD029067,RIDER0271,2025-05-23 01:39:00,2025-05-23 02:12:00,34,33,On Time,12.09
DEL028648,ORD029068,RIDER0202,2025-04-23 22:35:00,2025-04-23 23:15:00,37,40,Late,4.88
DEL028649,ORD029069,RIDER0010,2025-09-21 07:02:00,2025-09-21 07:41:00,59,39,On Time,12.48
DEL028650,ORD029070,RIDER0259,2025-12-10 17:34:00,2025-12-10 18:14:00,44,40,On Time,12.86
DEL028651,ORD029071,RIDER0242,2025-01-11 09:44:00,2025-01-11 10:36:00,48,52,Late,5.91
DEL028652,ORD029072,RIDER0183,2025-04-09 06:41:00,2025-04-09 07:02:00,34,21,On Time,3.19
DEL028653,ORD029073,RIDER0222,2025-01-23 21:45:00,2025-01-23 22:24:00,53,39,On Time,14.23
DEL028654,ORD029074,RIDER0269,2025-08-27 14:34:00,2025-08-27 15:08:00,33,34,Late,7.51
DEL028655,ORD029075,RIDER0204,2025-04-19 14:28:00,2025-04-19 15:20:00,40,52,Late,7.18
DEL028656,ORD029076,RIDER0033,2025-09-20 04:13:00,2025-09-20 05:13:00,55,60,Late,4.41
DEL028657,ORD029077,RIDER0243,2025-11-21 02:54:00,2025-11-21 03:34:00,25,40,Late,1.47
DEL028658,ORD029078,RIDER0260,2025-06-09 05:13:00,2025-06-09 05:58:00,47,45,On Time,3.83
DEL028659,ORD029079,RIDER0046,2025-08-08 20:54:00,2025-08-08 21:16:00,42,22,On Time,3.85
DEL028660,ORD029080,RIDER0053,2025-06-21 07:56:00,2025-06-21 08:11:00,42,15,On Time,1.96
DEL028661,ORD029081,RIDER0186,2025-04-04 02:51:00,2025-04-04 03:50:00,53,59,Late,4.77
DEL028662,ORD029082,RIDER0063,2025-05-02 09:44:00,2025-05-02 10:06:00,44,22,On Time,10.53
DEL028663,ORD029083,RIDER0092,2025-10-27 01:00:00,2025-10-27 01:43:00,41,43,Late,4.13
DEL028664,ORD029084,RIDER0197,2025-07-16 10:25:00,2025-07-16 11:28:00,48,63,Late,3.55
DEL028665,ORD029085,RIDER0047,2025-02-20 14:04:00,2025-02-20 14:40:00,38,36,On Time,1.02
DEL028666,ORD029086,RIDER0008,2025-11-13 16:50:00,2025-11-13 17:28:00,33,38,Late,11.89
DEL028667,ORD029087,RIDER0252,2025-11-03 00:05:00,2025-11-03 01:09:00,49,64,Late,2.05
DEL028668,ORD029088,RIDER0071,2025-01-20 00:44:00,2025-01-20 01:02:00,30,18,On Time,10.0
DEL028669,ORD029089,RIDER0091,2025-01-30 22:00:00,2025-01-30 22:40:00,32,40,Late,6.77
DEL028670,ORD029090,RIDER0077,2025-10-27 07:15:00,2025-10-27 08:00:00,41,45,Late,7.11
DEL028671,ORD029091,RIDER0230,2025-03-27 01:02:00,2025-03-27 01:22:00,27,20,On Time,10.28
DEL028672,ORD029092,RIDER0056,2025-08-18 13:24:00,2025-08-18 14:08:00,41,44,Late,9.45
DEL028673,ORD029093,RIDER0014,2025-06-06 13:34:00,2025-06-06 14:01:00,28,27,On Time,7.92
DEL028674,ORD029094,RIDER0048,2025-06-30 22:12:00,2025-06-30 22:52:00,36,40,Late,13.63
DEL028675,ORD029095,RIDER0186,2025-04-22 13:47:00,2025-04-22 14:30:00,60,43,On Time,12.04
DEL028676,ORD029096,RIDER0294,2025-05-19 06:27:00,2025-05-19 07:35:00,58,68,Late,1.33
DEL028677,ORD029097,RIDER0028,2025-01-10 18:26:00,2025-01-10 19:25:00,50,59,Late,12.79
DEL028678,ORD029098,RIDER0143,2025-10-18 07:46:00,2025-10-18 08:26:00,52,40,On Time,12.89
DEL028679,ORD029099,RIDER0067,2025-08-26 03:46:00,2025-08-26 04:29:00,49,43,On Time,6.05
DEL028680,ORD029100,RIDER0070,2025-05-12 14:34:00,2025-05-12 15:13:00,50,39,On Time,14.38
DEL028681,ORD029101,RIDER0215,2025-11-26 07:19:00,2025-11-26 08:22:00,48,63,Late,2.04
DEL028682,ORD029102,RIDER0001,2025-07-04 01:02:00,2025-07-04 01:59:00,56,57,Late,2.76
DEL028683,ORD029103,RIDER0161,2025-10-22 12:09:00,2025-10-22 13:17:00,58,68,Late,4.68
DEL028684,ORD029104,RIDER0203,2025-07-27 11:35:00,2025-07-27 11:53:00,31,18,On Time,6.07
DEL028685,ORD029106,RIDER0109,2025-12-16 21:16:00,2025-12-16 22:04:00,32,48,Late,8.84
DEL028686,ORD029107,RIDER0035,2025-11-19 01:14:00,2025-11-19 02:09:00,47,55,Late,4.54
DEL028687,ORD029108,RIDER0292,2025-03-30 07:01:00,2025-03-30 07:39:00,28,38,Late,13.25
DEL028688,ORD029109,RIDER0209,2025-12-24 22:18:00,2025-12-24 23:08:00,53,50,On Time,14.97
DEL028689,ORD029110,RIDER0020,2025-12-28 09:03:00,2025-12-28 09:29:00,26,26,On Time,14.54
DEL028690,ORD029111,RIDER0034,2025-02-05 13:49:00,2025-02-05 14:37:00,42,48,Late,7.14
DEL028691,ORD029112,RIDER0279,2025-01-04 03:37:00,2025-01-04 04:28:00,60,51,On Time,2.14
DEL028692,ORD029113,RIDER0246,2025-08-22 04:41:00,2025-08-22 04:53:00,29,12,On Time,2.66
DEL028693,ORD029114,RIDER0292,2025-11-26 12:51:00,2025-11-26 13:48:00,51,57,Late,10.43
DEL028694,ORD029115,RIDER0033,2025-09-26 16:42:00,2025-09-26 17:52:00,55,70,Late,11.14
DEL028695,ORD029116,RIDER0123,2025-03-11 04:20:00,2025-03-11 04:52:00,48,32,On Time,7.6
DEL028696,ORD029117,RIDER0185,2025-01-07 11:10:00,2025-01-07 12:01:00,50,51,Late,2.39
DEL028697,ORD029118,RIDER0207,2025-06-05 22:14:00,2025-06-05 22:53:00,41,39,On Time,14.22
DEL028698,ORD029119,RIDER0182,2025-10-20 04:15:00,2025-10-20 04:36:00,28,21,On Time,1.29
DEL028699,ORD029120,RIDER0044,2025-10-13 07:30:00,2025-10-13 08:22:00,55,52,On Time,2.89
DEL028700,ORD029121,RIDER0137,2025-12-26 00:45:00,2025-12-26 01:13:00,25,28,Late,6.98
DEL028701,ORD029122,RIDER0040,2025-03-15 22:06:00,2025-03-15 22:19:00,26,13,On Time,11.96
DEL028702,ORD029123,RIDER0137,2025-01-12 17:21:00,2025-01-12 17:46:00,28,25,On Time,7.4
DEL028703,ORD029124,RIDER0263,2025-12-03 00:09:00,2025-12-03 01:00:00,39,51,Late,8.23
DEL028704,ORD029125,RIDER0007,2025-04-22 09:00:00,2025-04-22 09:47:00,49,47,On Time,3.97
DEL028705,ORD029126,RIDER0097,2025-01-30 19:51:00,2025-01-30 20:18:00,42,27,On Time,13.41
DEL028706,ORD029127,RIDER0195,2025-02-05 04:11:00,2025-02-05 04:49:00,42,38,On Time,14.34
DEL028707,ORD029128,RIDER0298,2025-12-10 20:41:00,2025-12-10 21:48:00,38,67,Late,11.65
